Dataset,Classification Type,Metric,Kernel Type,Q,Sigma,C,D,SVM Time,PCA + SVM Results Accuracy,PCA + SVM Kappa,KPCA-Time,Gamma,Total PCA Components
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0008945941925048828,0.5171988795518206,0.09446037930506276,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0008912563323974609,0.48257703081232495,0.0,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.000894610087076823,0.4826330532212885,0.0,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0008705774943033854,0.48274509803921567,0.0,0.0,1,30
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0009461561838785807,0.4808403361344537,-0.003193612774451108,0.0,1,30
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0009511152903238933,0.48067226890756304,-0.0029158383035122674,0.0,1,30
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.000901492436726888,0.4810084033613445,0.032912493161655634,0.0,1,30
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0008863290150960286,0.48700280112044825,0.03958300886819572,0.0,1,30
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0009017785390218099,0.47731092436974787,0.08355543071301715,0.0,1,30
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0009033521016438802,0.5532212885154061,0.1734569146825132,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0009928385416666666,0.48834733893557425,0.01597019550649763,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0016155242919921875,0.5071708683473389,0.07355455170751984,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0010874430338541667,0.5212324929971988,0.09242194130167788,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0010082244873046875,0.4831372549019608,0.0,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0008923053741455078,0.471484593837535,0.03382993913265313,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0008776982625325521,0.47495798319327737,0.020283412327952936,0.0,1,30
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0010398546854654947,0.5343977591036414,0.12209466826081104,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0010535875956217448,0.5708683473389355,0.23894201906679607,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.001047054926554362,0.5633613445378151,0.17996925355265017,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0010457833607991536,0.48319327731092443,0.0,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0010338306427001953,0.4828571428571429,0.0,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.001013326644897461,0.4830812324929973,0.0,0.0,1,35
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0010689258575439452,0.5229131652661063,0.08460264555150548,0.0,1,35
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0010808467864990234,0.49036414565826336,0.021277697922451887,0.0,1,35
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.001071008046468099,0.5132212885154063,0.07485936173246778,0.0,1,35
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0010734875996907553,0.5173669467787115,0.08416942967054383,0.0,1,35
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0010823408762613933,0.5438095238095236,0.17832654280762367,0.0,1,35
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0011241436004638672,0.5902521008403361,0.24520943032176626,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0011165459950764974,0.5073949579831932,0.05653224096761847,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0011294205983479817,0.49036414565826336,0.02215018577062641,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.001099411646525065,0.5230812324929972,0.0946571419459375,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0010822137196858724,0.5021848739495798,0.052364352008439766,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0010711828867594401,0.5036974789915967,0.08306970430062369,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.001045687993367513,0.49977591036414565,0.08520349637479538,0.0,1,35
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.001053635279337565,0.5650420168067226,0.18211801046614678,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.001053317387898763,0.5557983193277312,0.20854509979876354,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0010389963785807292,0.5670588235294117,0.1942221515540304,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0010174274444580077,0.48274509803921567,0.0,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.001018190383911133,0.4828011204481793,0.0,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0010180473327636719,0.48274509803921567,0.0,0.0,1,40
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.001107025146484375,0.5155742296918767,0.07478370991940725,0.0,1,40
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.001125033696492513,0.48633053221288514,0.013306366839410127,0.0,1,40
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0010483264923095703,0.5955182072829132,0.23755012171813603,0.0,1,40
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0010237375895182292,0.5633613445378152,0.19348323364608896,0.0,1,40
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0010603745778401694,0.6015126050420168,0.2553908232283686,0.0,1,40
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0010338783264160155,0.6532773109243697,0.36988063235408364,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0010831356048583984,0.4945098039215686,0.026514375586858777,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0010790506998697917,0.48829131652661056,0.014530744052907536,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0010556697845458985,0.5211764705882352,0.09063333978580672,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0010109901428222655,0.4999439775910363,0.05320133866790548,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.001031653086344401,0.5820728291316526,0.22492897926230024,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0010121981302897134,0.5897478991596639,0.2303000629940103,0.0,1,40
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0010880470275878907,0.6127170868347338,0.2864547641773873,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0020325342814127606,0.5803361344537815,0.24857974924632456,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0011497974395751954,0.5555742296918766,0.17657799120873902,0.01,1,45
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.001074377695719401,0.48257703081232495,0.0,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0010553995768229167,0.48296918767507,0.0,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0010362943013509116,0.48296918767506997,0.0,0.0,1,45
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.001109743118286133,0.5265546218487394,0.10395530357714247,0.0,1,45
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0010945955912272135,0.4828011204481793,0.005165049886738952,0.0,1,45
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0010445117950439453,0.5723249299719888,0.21925034459936138,0.0,1,45
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0010672569274902343,0.6016806722689074,0.26080508195542135,0.0,1,45
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0010986804962158203,0.6357983193277311,0.325678203680068,0.0,1,45
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0010827541351318359,0.6513165266106442,0.35791961481818685,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0011187553405761718,0.5079551820728292,0.0600228891267068,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0011030673980712891,0.5131092436974789,0.07046299393139063,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0011289914449055989,0.49254901960784303,0.03342144986301088,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0011493206024169923,0.5172549019607843,0.11038695491206214,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0010870297749837239,0.5896918767507003,0.24798584992571013,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0010718186696370444,0.6088515406162465,0.2800962177011286,0.0,1,45
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0010735829671223958,0.6438095238095237,0.3489966223518389,0.0,1,50
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0010949293772379556,0.5952941176470588,0.26463072786536324,0.01,1,50
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0010741392771402994,0.5672268907563024,0.1955422300857781,0.01,1,50
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0010874589284261067,0.4830812324929971,0.0,0.01,1,50
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0010898590087890625,0.4829131652661065,0.0,0.01,1,50
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.001084756851196289,0.48280112044817936,0.0,0.01,1,50
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0011461416880289713,0.5194957983193277,0.08367126415612836,0.0,1,50
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0011487325032552083,0.484593837535014,0.011024266876419367,0.0,1,50
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0010860761006673176,0.6050980392156863,0.28916718263025115,0.0,1,50
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0010478496551513672,0.6263305322128851,0.3187920143993281,0.0,1,50
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0010774453481038411,0.6820728291316525,0.4294677468459818,0.01,1,50
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0010756651560465496,0.7181512605042016,0.5081670568483897,0.01,1,50
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0011455853780110677,0.5158543417366946,0.07719629773469758,0.0,1,50
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0011145591735839844,0.53406162464986,0.125623651329803,0.0,1,50
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0011494795481363932,0.49994397759103637,0.05164778707557482,0.0,1,50
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0011352698008219402,0.5035854341736694,0.08743268723422623,0.0,1,50
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0011043230692545573,0.632156862745098,0.3169574641632004,0.0,1,50
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.001075410842895508,0.6438655462184874,0.3382547393924092,0.0,1,50
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0011709372202555338,0.5973669467787114,0.28474032247924164,0.01,1,55
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.001150687535603841,0.6227450980392156,0.32080724125221377,0.01,1,55
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.001163148880004883,0.5518207282913165,0.17602008496945054,0.01,1,55
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0012077808380126954,0.48280112044817936,0.0,0.01,1,55
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0013256390889485677,0.4826330532212886,0.0,0.01,1,55
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0012523333231608074,0.4828011204481792,0.0,0.01,1,55
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.001297918955485026,0.5248739495798318,0.0950842271930728,0.0,1,55
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0013412793477376303,0.48100840336134454,-0.001803766555351105,0.0,1,55
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0013524214426676431,0.636358543417367,0.3311211952282358,0.0,1,55
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0012669881184895833,0.5996638655462185,0.28271371266965367,0.01,1,55
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0012085437774658203,0.6591596638655461,0.4128806000800857,0.01,1,55
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0011692206064860026,0.7053221288515406,0.5040287735217824,0.01,1,55
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.001215680440266927,0.5037535014005601,0.08431063811835336,0.0,1,55
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0013010819753011067,0.5055462184873949,0.06066338190080696,0.0,1,55
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0012864430745442709,0.5002240896358543,0.058015709857084125,0.0,1,55
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.001215060551961263,0.5134453781512605,0.06687725396888343,0.0,1,55
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0014701048533121745,0.6438095238095236,0.3358735843704786,0.0,1,55
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.001206827163696289,0.603249299719888,0.29298068213561784,0.0,1,55
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0012593905131022135,0.6361344537815125,0.3343838244997833,0.01,1,60
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0011831124623616536,0.6478431372549021,0.38411358810520807,0.01,1,60
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0011802355448404947,0.5499719887955182,0.17732462421550194,0.01,1,60
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.001379712422688802,0.4824649859943978,0.0,0.01,1,60
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.001197671890258789,0.4830812324929971,0.0,0.01,1,60
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0023920218149820964,0.48274509803921567,0.0,0.01,1,60
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0015899658203125,0.5323249299719888,0.10945076877586703,0.0,1,60
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0013336658477783204,0.48672268907563015,0.011615216114280062,0.0,1,60
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0011933008829752604,0.6376470588235293,0.34110118342382617,0.0,1,60
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0011806646982828776,0.6288515406162464,0.324272015645145,0.01,1,60
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0013013680775960286,0.658935574229692,0.4066140256581805,0.01,1,60
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0012290159861246745,0.7051540616246499,0.4996620692568904,0.01,1,60
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.001254701614379883,0.5576470588235293,0.2059322690408148,0.0,1,60
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0013870398203531902,0.50593837535014,0.05746158577893604,0.0,1,60
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.001569223403930664,0.5056022408963585,0.0693417124536254,0.0,1,60
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0013614654541015624,0.5403921568627452,0.15411683404305243,0.0,1,60
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0013647715250651041,0.628235294117647,0.31437536137770233,0.0,1,60
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0012621720631917318,0.6297478991596638,0.34151278646041494,0.01,1,60
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.001897430419921875,0.6880112044817928,0.42924440831451616,0.01,1,65
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.001361385981241862,0.6700280112044819,0.41534826544851516,0.01,1,65
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.001213979721069336,0.5612885154061625,0.19383888951218087,0.01,1,65
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.001345046361287435,0.4828011204481793,0.0,0.01,1,65
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.001452048619588216,0.48296918767506997,0.0,0.01,1,65
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0011897087097167969,0.4822969187675071,0.0,0.01,1,65
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0012686411539713542,0.5403361344537814,0.1275640225392984,0.0,1,65
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0012677510579427083,0.4899159663865546,0.027684352589297207,0.0,1,65
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.001230764389038086,0.609187675070028,0.281355018071999,0.0,1,65
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.001223913828531901,0.6819047619047619,0.4356457840332709,0.01,1,65
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0012067159016927083,0.7355742296918767,0.5422585006776963,0.01,1,65
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0012357870737711588,0.7547338935574229,0.5711252864607524,0.01,1,65
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0012620449066162109,0.5499719887955181,0.20655562749926315,0.0,1,65
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0012613773345947266,0.5112044817927172,0.0775285336426522,0.0,1,65
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0012632211049397786,0.5054901960784314,0.055764510234516736,0.0,1,65
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.001201486587524414,0.5494117647058824,0.20523421561503224,0.0,1,65
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0012077649434407553,0.6225770308123248,0.29718427279043585,0.0,1,65
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0011736075083414713,0.6814005602240896,0.4313395484105626,0.0,1,65
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0012081623077392577,0.7087394957983194,0.4758077739874792,0.01,1,70
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.001231241226196289,0.705378151260504,0.4869831478901204,0.01,1,70
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.001192792256673177,0.5780952380952381,0.231999846441224,0.01,1,70
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0011909802754720051,0.4826890756302521,0.0,0.01,1,70
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.00119781494140625,0.4828571428571428,0.0,0.01,1,70
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0011704603830973307,0.4829131652661064,0.0,0.01,1,70
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0012636184692382812,0.5210084033613445,0.0923291700298871,0.0,1,70
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0013011773427327475,0.48677871148459384,0.00881542699724518,0.0,1,70
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0012417316436767578,0.6493557422969187,0.3602693454321622,0.0,1,70
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0012659072875976563,0.7088515406162464,0.4704475078081896,0.01,1,70
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0012158234914143881,0.785266106442577,0.6364727023189783,0.01,1,70
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0012450853983561197,0.7717647058823529,0.6015623628624791,0.01,1,70
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0012530803680419922,0.5627450980392157,0.2521129948777663,0.0,1,70
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.001239013671875,0.5171428571428571,0.09307912724417801,0.0,1,70
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.001245419184366862,0.5056582633053222,0.056249582291123444,0.0,1,70
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0011943817138671876,0.5884033613445379,0.2847928596476517,0.0,1,70
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0011992931365966796,0.6319327731092437,0.3237180505334409,0.0,1,70
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0012358506520589194,0.720560224089636,0.4973834072248167,0.0,1,70
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0012976487477620443,0.776358543417367,0.6133266416381858,0.01,1,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.001231702168782552,0.7563025210084034,0.5940868064065579,0.01,1,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0012489636739095053,0.6151260504201681,0.3149497132305656,0.01,1,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.001237169901529948,0.48252100840336126,0.0,0.01,1,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0012241363525390624,0.4824089635854341,0.0,0.01,1,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.001253366470336914,0.4826330532212886,0.0,0.01,1,75
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0013742923736572265,0.5836974789915967,0.24086760877218613,0.0,1,75
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0014141400655110676,0.47876750700280113,-0.002806671260203819,0.0,1,75
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0012437025705973306,0.657142857142857,0.38041458842194614,0.0,1,75
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.001237185796101888,0.7644817927170869,0.5960408418962475,0.01,1,75
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0013091087341308594,0.8050980392156865,0.6636785211132898,0.01,1,75
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0013150691986083985,0.8217366946778714,0.6906260900971358,0.01,1,75
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0012688477834065755,0.6149579831932773,0.34382549287560393,0.0,1,75
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.00128935178120931,0.5384313725490195,0.15392539324602225,0.0,1,75
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0012740135192871095,0.5214565826330533,0.11147589575416304,0.0,1,75
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0012322425842285155,0.6224089635854342,0.3453866519779451,0.0,1,75
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.001235357920328776,0.6341176470588236,0.331351779720668,0.0,1,75
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0012424627939860025,0.744985994397759,0.5545371844329198,0.01,1,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0012611707051595053,0.844593837535014,0.7407282260207855,0.01,1,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.001266018549601237,0.8792717086834735,0.8004729549173634,0.01,1,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0012451171875,0.6550700280112045,0.37213797473827986,0.01,1,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0012289524078369141,0.4826330532212885,0.0,0.01,1,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0012213548024495443,0.4824649859943978,0.0,0.01,1,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.001219352086385091,0.48296918767506997,0.0,0.01,1,80
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.001329517364501953,0.5690196078431371,0.232326941679353,0.0,1,80
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.001360495885213216,0.46705882352941175,-0.016232313984024308,0.0,1,80
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0012673060099283853,0.6305882352941177,0.323256672475752,0.0,1,80
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0013312975565592448,0.8752941176470589,0.7934058247252971,0.01,1,80
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0013950983683268228,0.8755182072829134,0.7924638740914386,0.01,1,80
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0015956242879231772,0.8200560224089638,0.698643003554741,0.01,1,80
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.001571798324584961,0.6153501400560224,0.3428713008738724,0.0,1,80
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0013718605041503906,0.5503081232492997,0.16824938252171187,0.0,1,80
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0013837496439615886,0.5516526610644258,0.17650248341126543,0.0,1,80
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.001326592763264974,0.6261624649859944,0.3318057061536487,0.0,1,80
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0013045310974121095,0.6265546218487394,0.3165018131012712,0.0,1,80
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0013404210408528646,0.7795518207282914,0.6191329443019561,0.01,1,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0013969103495279948,0.8452100840336135,0.7376226656565551,0.01,1,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0013841629028320313,0.8375350140056025,0.7218485876036681,0.01,1,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.001349178949991862,0.7049859943977592,0.47573122016806696,0.01,1,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0013732592264811198,0.4824649859943977,0.0,0.01,1,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0013705412546793619,0.4827450980392156,0.0,0.01,1,85
