Dataset,Classification Type,Metric,Kernel Type,SVM Time,PCA + SVM Results Accuracy,PCA + SVM Kappa,KPCA-Time,Sigma,Gamma,Total PCA Components
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.5614005602240897,0.22040854923764674,0.06,0.005,10,40
PTSD,Multi,riemann,Gaussian,0.0,0.6379271708683473,0.358341309779325,0.01,0.5,10,40
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.6392717086834733,0.3891543242785811,0.0,1,10,40
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.5921568627450979,0.2675006162476704,0.0,2,10,40
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.6340616246498598,0.35755191707108086,0.06,4,10,40
PTSD,Multi,riemann,Gaussian,0.0,0.6571988795518207,0.3919191136910138,0.03,8,10,40
PTSD,Multi,riemann,Gaussian,0.0,0.6224649859943977,0.3354817314753502,0.01,10,10,40
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.5442016806722688,0.14258872762504077,0.0,0.005,10,45
PTSD,Multi,riemann,Gaussian,0.002,0.5551260504201682,0.17635956155675256,0.0,0.5,10,45
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.5304201680672269,0.1679489720680525,0.03,1,10,45
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.5689635854341737,0.195626691044241,0.01,2,10,45
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.6607843137254902,0.40777894183502716,0.01,4,10,45
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.6587675070028011,0.3952991317302105,0.01,8,10,45
PTSD,Multi,riemann,Gaussian,0.0,0.659047619047619,0.4071844477097757,0.07,10,10,45
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.5383193277310924,0.14485719184714557,0.03,0.005,10,50
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.5003921568627451,0.056266414596497095,0.01,0.5,10,50
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.51187675070028,0.10603491150242533,0.0,1,10,50
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.5420728291316527,0.1865058932873226,0.03,2,10,50
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.7143417366946778,0.4959526854232225,0.01,4,10,50
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.7396078431372548,0.5387298059056679,0.01,8,10,50
PTSD,Multi,riemann,Gaussian,0.0,0.7167507002801121,0.4907997527502956,0.02,10,10,50
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.5435294117647058,0.15166648464522273,0.05,0.005,10,55
PTSD,Multi,riemann,Gaussian,0.008,0.4868347338935574,0.010124702426764791,0.0,0.5,10,55
PTSD,Multi,riemann,Gaussian,0.0,0.487843137254902,0.04238292346673855,0.01,1,10,55
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.4958543417366947,0.04313211452716708,0.01,2,10,55
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.7357983193277311,0.5294308132748452,0.12,4,10,55
PTSD,Multi,riemann,Gaussian,0.0,0.7588795518207283,0.5768130959918646,0.01,8,10,55
PTSD,Multi,riemann,Gaussian,0.005333333333333333,0.7357422969187676,0.5326885845691228,0.5,10,10,55
PTSD,Multi,riemann,Gaussian,0.002,0.5247058823529412,0.10417891701259276,0.42,0.005,10,60
PTSD,Multi,riemann,Gaussian,0.004666666666666666,0.4828011204481793,0.0,0.07,0.5,10,60
PTSD,Multi,riemann,Gaussian,0.002,0.517703081232493,0.10218051004059789,0.0,1,10,60
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.5041456582633053,0.05374116644478507,0.0,2,10,60
PTSD,Multi,riemann,Gaussian,0.0,0.7396638655462185,0.5407605603626465,0.06,4,10,60
PTSD,Multi,riemann,Gaussian,0.006666666666666666,0.7242577030812325,0.5266648608012912,0.08,8,10,60
PTSD,Multi,riemann,Gaussian,0.004666666666666666,0.7662745098039214,0.5940914203305278,0.44,10,10,60
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.49400560224089646,0.03331021650542062,0.04,0.005,10,65
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.48263305322128847,0.0,0.09,0.5,10,65
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.4867226890756303,0.015861921531161675,0.0,1,10,65
PTSD,Multi,riemann,Gaussian,0.004,0.5133333333333333,0.0896069330423323,0.0,2,10,65
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.7412885154061626,0.5698147511134534,0.02,4,10,65
PTSD,Multi,riemann,Gaussian,0.0033333333333333335,0.7451540616246497,0.5652279721697272,0.03,8,10,65
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.7449859943977591,0.5701223727053543,0.02,10,10,65
PTSD,Multi,riemann,Gaussian,0.0,0.4825210084033614,0.0,0.23,0.005,10,70
PTSD,Multi,riemann,Gaussian,0.004,0.48246498599439774,0.0,0.01,0.5,10,70
PTSD,Multi,riemann,Gaussian,0.0033333333333333335,0.48280112044817936,0.0,0.01,1,10,70
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.5290756302521008,0.11137468528776955,0.05,2,10,70
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.8217366946778714,0.7041075183949455,0.01,4,10,70
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.79484593837535,0.6643529121475248,0.11,8,10,70
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.8102521008403362,0.6936542291284167,0.01,10,10,70
PTSD,Multi,riemann,Gaussian,0.0033333333333333335,0.4828571428571429,0.0,0.01,0.005,10,75
PTSD,Multi,riemann,Gaussian,0.005333333333333333,0.48274509803921567,0.0,0.0,0.5,10,75
PTSD,Multi,riemann,Gaussian,0.0,0.47697478991596637,-0.007422997532314405,0.03,1,10,75
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.4866106442577031,0.009459345751415278,0.01,2,10,75
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.852717086834734,0.7625588654553235,0.01,4,10,75
PTSD,Multi,riemann,Gaussian,0.0,0.8233613445378153,0.7122766395956555,0.11,8,10,75
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.843249299719888,0.7473655804882493,0.03,10,10,75
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.48263305322128847,0.0,0.0,0.005,10,80
PTSD,Multi,riemann,Gaussian,0.004,0.4826330532212886,0.0,0.01,0.5,10,80
PTSD,Multi,riemann,Gaussian,0.008,0.47871148459383756,-0.004940613286365932,0.73,1,10,80
PTSD,Multi,riemann,Gaussian,0.004666666666666667,0.4866666666666667,0.008006978121920645,1.44,2,10,80
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.8778711484593839,0.8003940845703927,0.03,4,10,80
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.879327731092437,0.8009372573402663,0.03,8,10,80
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.85624649859944,0.7581558586661341,0.1,10,10,80
PTSD,Multi,riemann,Gaussian,0.002,0.48246498599439774,0.0,0.0,0.005,10,85
PTSD,Multi,riemann,Gaussian,0.002,0.4825210084033614,0.0,0.03,0.5,10,85
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.4828011204481793,0.0,0.01,1,10,85
PTSD,Multi,riemann,Gaussian,0.002,0.48896358543417356,0.02142559773722099,0.07,2,10,85
PTSD,Multi,riemann,Gaussian,0.002,0.8754621848739498,0.7913181614010628,0.01,4,10,85
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.90812324929972,0.848074294953682,0.04,8,10,85
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.9043137254901963,0.8338161193681537,0.01,10,10,85
PTSD,Multi,riemann,Gaussian,0.002,0.4825770308123249,0.0,0.01,0.005,10,90
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.4825770308123249,0.0,0.03,0.5,10,90
PTSD,Multi,riemann,Gaussian,0.002,0.48252100840336126,0.0,0.01,1,10,90
PTSD,Multi,riemann,Gaussian,0.002,0.4886274509803921,0.016668266319482712,0.0,2,10,90
PTSD,Multi,riemann,Gaussian,0.002,0.8429131652661066,0.7295818378069151,0.04,4,10,90
PTSD,Multi,riemann,Gaussian,0.002,0.8618487394957983,0.7722555129246251,0.01,8,10,90
PTSD,Multi,riemann,Gaussian,0.002,0.858655462184874,0.7589743648691648,0.03,10,10,90
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.48291316526610645,0.0,0.0,0.005,10,95
PTSD,Multi,riemann,Gaussian,0.002,0.48302521008403365,0.0,0.0,0.5,10,95
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.4826890756302521,0.0,0.02,1,10,95
PTSD,Multi,riemann,Gaussian,0.002,0.49249299719887957,0.0218513582522274,0.0,2,10,95
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.8776470588235293,0.7958465098442087,0.05,4,10,95
PTSD,Multi,riemann,Gaussian,0.0033333333333333335,0.8505322128851541,0.7433901880347521,0.04,8,10,95
PTSD,Multi,riemann,Gaussian,0.0006666666666666666,0.8429691876750702,0.7344739530919566,0.07,10,10,95
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.4828571428571428,0.0,0.02,0.005,10,100
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.48302521008403354,0.0,0.0,0.5,10,100
PTSD,Multi,riemann,Gaussian,0.004,0.4828011204481792,0.0,0.0,1,10,100
PTSD,Multi,riemann,Gaussian,0.002,0.48655462184873954,0.008240188772975655,0.01,2,10,100
PTSD,Multi,riemann,Gaussian,0.004666666666666667,0.796918767507003,0.6509908375778559,0.05,4,10,100
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.8273949579831933,0.7045855351284777,0.04,8,10,100
PTSD,Multi,riemann,Gaussian,0.0033333333333333335,0.7968067226890757,0.6454261868129455,0.01,10,10,100
PTSD,Multi,riemann,Gaussian,0.002,0.48296918767507,0.0,0.03,0.005,10,105
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.48291316526610645,0.0,0.0,0.5,10,105
PTSD,Multi,riemann,Gaussian,0.002,0.4824649859943977,0.0,0.02,1,10,105
PTSD,Multi,riemann,Gaussian,0.002,0.4823529411764706,0.0,0.03,2,10,105
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.7854341736694679,0.6208049126402937,0.01,4,10,105
PTSD,Multi,riemann,Gaussian,0.004,0.7896358543417369,0.6405761997289388,0.01,8,10,105
PTSD,Multi,riemann,Gaussian,0.0033333333333333335,0.7969187675070029,0.6485873733013992,0.02,10,10,105
PTSD,Multi,riemann,Gaussian,0.0033333333333333335,0.48246498599439774,0.0,0.0,0.005,10,110
PTSD,Multi,riemann,Gaussian,0.002,0.4828571428571428,0.0,0.01,0.5,10,110
PTSD,Multi,riemann,Gaussian,0.006,0.48274509803921567,0.0,0.04,1,10,110
PTSD,Multi,riemann,Gaussian,0.004666666666666667,0.4828011204481792,0.0,0.18,2,10,110
PTSD,Multi,riemann,Gaussian,0.0013333333333333333,0.7584313725490194,0.5833988784743992,0.11,4,10,110
PTSD,Multi,riemann,Gaussian,0.002,0.789467787114846,0.6354750903778722,0.07,8,10,110
PTSD,Multi,riemann,Gaussian,0.004,0.7815126050420169,0.618732917409537,0.02,10,10,110
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.4826890756302521,0.0,0.0,0.005,10,115
PTSD,Multi,riemann,Gaussian,0.004666666666666667,0.4830812324929973,0.0,0.0,0.5,10,115
PTSD,Multi,riemann,Gaussian,0.0033333333333333335,0.48268907563025204,0.0,0.04,1,10,115
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.4828011204481792,0.0,0.03,2,10,115
PTSD,Multi,riemann,Gaussian,0.002,0.75109243697479,0.5550246925536392,0.02,4,10,115
PTSD,Multi,riemann,Gaussian,0.0026666666666666666,0.7280672268907563,0.5226263750250867,0.01,8,10,115
PTSD,Multi,riemann,Gaussian,0.006666666666666666,0.7277871148459383,0.5115761715460353,0.02,10,10,115
PTSD,Binary,logeuclid,Gaussian,0.0,0.6783753501400559,0.0,0.0,0.5,0.005,15
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042016,0.0,0.0,1,0.005,15
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782633053221289,0.0,0.0,2,0.005,15
PTSD,Binary,logeuclid,Gaussian,0.0,0.6784313725490196,0.0,0.02,4,0.005,15
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042016,0.0,0.0,8,0.005,15
PTSD,Binary,logeuclid,Gaussian,0.0,0.678487394957983,0.0,0.0,10,0.005,15
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782072829131652,0.0,0.04,0.5,0.005,20
PTSD,Binary,logeuclid,Gaussian,0.0,0.678487394957983,0.0,0.0,1,0.005,20
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780392156862746,0.0,0.03,2,0.005,20
PTSD,Binary,logeuclid,Gaussian,0.0,0.6778151260504203,0.0,0.0,4,0.005,20
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780952380952382,0.0,0.0,8,0.005,20
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780392156862746,0.0,0.0,10,0.005,20
PTSD,Binary,logeuclid,Gaussian,0.0,0.6777591036414566,0.0,0.01,0.5,0.005,25
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780392156862743,0.0,0.0,1,0.005,25
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780392156862745,0.0,0.0,2,0.005,25
PTSD,Binary,logeuclid,Gaussian,0.0,0.6779271708683472,0.0,0.03,4,0.005,25
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042015,0.0,0.0,8,0.005,25
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6780392156862745,0.0,0.01,10,0.005,25
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782072829131651,0.0,0.0,0.5,0.005,30
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782072829131652,0.0,0.0,1,0.005,30
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782072829131652,0.0,0.0,2,0.005,30
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042016,0.0,0.01,4,0.005,30
PTSD,Binary,logeuclid,Gaussian,0.0,0.6779831932773109,0.0,0.02,8,0.005,30
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780392156862746,0.0,0.13,10,0.005,30
PTSD,Binary,logeuclid,Gaussian,0.0,0.678487394957983,0.0,0.0,0.5,0.005,35
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6782633053221286,0.0,0.01,1,0.005,35
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042016,0.0,0.01,2,0.005,35
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.678095238095238,0.0,0.01,4,0.005,35
PTSD,Binary,logeuclid,Gaussian,0.0,0.6779271708683472,0.0,0.01,8,0.005,35
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782072829131653,0.0,0.0,10,0.005,35
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6779271708683474,0.0,0.0,0.5,0.005,40
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042016,0.0,0.0,1,0.005,40
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782633053221289,0.0,0.01,2,0.005,40
PTSD,Binary,logeuclid,Gaussian,0.0,0.6785434173669468,0.0,0.01,4,0.005,40
PTSD,Binary,logeuclid,Gaussian,0.0,0.6783753501400561,0.0,0.01,8,0.005,40
PTSD,Binary,logeuclid,Gaussian,0.0,0.6784873949579833,0.0,0.03,10,0.005,40
PTSD,Binary,logeuclid,Gaussian,0.0,0.6778711484593837,0.0,0.0,0.5,0.005,45
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6779271708683473,0.0,0.01,1,0.005,45
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6781512605042017,0.0,0.04,2,0.005,45
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6786554621848739,0.0,0.01,4,0.005,45
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042016,0.0,0.04,8,0.005,45
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780392156862743,0.0,0.0,10,0.005,45
PTSD,Binary,logeuclid,Gaussian,0.0,0.6783193277310924,0.0,0.0,0.5,0.005,50
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780952380952381,0.0,0.0,1,0.005,50
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6780392156862743,0.0,0.01,2,0.005,50
PTSD,Binary,logeuclid,Gaussian,0.0,0.6779831932773109,0.0,0.01,4,0.005,50
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6785994397759103,0.0,0.05,8,0.005,50
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6783193277310924,0.0,0.02,10,0.005,50
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782072829131653,0.0,0.1,0.5,0.005,55
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780952380952381,0.0,0.0,1,0.005,55
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782633053221289,0.0,0.02,2,0.005,55
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6784313725490195,0.0,0.02,4,0.005,55
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780952380952381,0.0,0.01,8,0.005,55
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042016,0.0,0.01,10,0.005,55
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782072829131652,0.0,0.01,0.5,0.005,60
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780952380952381,0.0,0.01,1,0.005,60
PTSD,Binary,logeuclid,Gaussian,0.0,0.6777030812324928,0.0,0.01,2,0.005,60
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782072829131652,0.0,0.01,4,0.005,60
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780952380952381,0.0,0.01,8,0.005,60
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6778711484593837,0.0,0.14,10,0.005,60
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6783193277310923,0.0,0.01,0.5,0.005,65
PTSD,Binary,logeuclid,Gaussian,0.0,0.6779831932773107,0.0,0.07,1,0.005,65
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6781512605042017,0.0,0.01,2,0.005,65
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042015,0.0,0.01,4,0.005,65
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6785994397759103,0.0,0.03,8,0.005,65
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6781512605042016,0.0,0.01,10,0.005,65
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042015,0.0,0.0,0.5,0.005,70
PTSD,Binary,logeuclid,Gaussian,0.0,0.6784873949579833,0.0,0.0,1,0.005,70
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6781512605042016,0.0,0.25,2,0.005,70
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6778151260504202,0.0,0.15,4,0.005,70
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6783753501400561,0.0,0.15,8,0.005,70
PTSD,Binary,logeuclid,Gaussian,0.0,0.6784313725490195,0.0,0.04,10,0.005,70
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6780392156862743,0.0,0.0,0.5,0.005,75
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6784313725490194,0.0,0.0,1,0.005,75
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6783753501400561,0.0,0.0,2,0.005,75
PTSD,Binary,logeuclid,Gaussian,0.0,0.6783193277310924,0.0,0.03,4,0.005,75
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780392156862745,0.0,0.01,8,0.005,75
PTSD,Binary,logeuclid,Gaussian,0.0,0.6784313725490195,0.0,0.01,10,0.005,75
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6785994397759103,0.0,0.01,0.5,0.005,80
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6783193277310924,0.0,0.03,1,0.005,80
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6780952380952381,0.0,0.02,2,0.005,80
PTSD,Binary,logeuclid,Gaussian,0.0,0.6784873949579832,0.0,0.01,4,0.005,80
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6781512605042016,0.0,0.03,8,0.005,80
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6780392156862745,0.0,0.01,10,0.005,80
PTSD,Binary,logeuclid,Gaussian,0.0,0.6783193277310925,0.0,0.03,0.5,0.005,85
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6778151260504202,0.0,0.05,1,0.005,85
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6783193277310923,0.0,0.02,2,0.005,85
PTSD,Binary,logeuclid,Gaussian,0.0,0.6784873949579832,0.0,0.01,4,0.005,85
PTSD,Binary,logeuclid,Gaussian,0.0,0.6783193277310924,0.0,0.04,8,0.005,85
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6782072829131652,0.0,0.01,10,0.005,85
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6778711484593838,0.0,0.01,0.5,0.005,90
PTSD,Binary,logeuclid,Gaussian,0.0,0.6776470588235293,0.0,0.07,1,0.005,90
PTSD,Binary,logeuclid,Gaussian,0.0,0.6779831932773109,0.0,0.01,2,0.005,90
PTSD,Binary,logeuclid,Gaussian,0.0,0.6785994397759104,0.0,0.06,4,0.005,90
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782072829131651,0.0,0.01,8,0.005,90
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6778151260504202,0.0,0.02,10,0.005,90
PTSD,Binary,logeuclid,Gaussian,0.0,0.678095238095238,0.0,0.03,0.5,0.005,95
PTSD,Binary,logeuclid,Gaussian,0.0,0.6777591036414565,0.0,0.01,1,0.005,95
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6777591036414565,0.0,0.04,2,0.005,95
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6787114845938375,0.0,0.04,4,0.005,95
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.678263305322129,0.0,0.06,8,0.005,95
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780952380952382,0.0,0.01,10,0.005,95
PTSD,Binary,logeuclid,Gaussian,0.0,0.6784313725490194,0.0,0.01,0.5,0.005,100
PTSD,Binary,logeuclid,Gaussian,0.0,0.6781512605042016,0.0,0.0,1,0.005,100
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6782072829131652,0.0,0.01,2,0.005,100
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6783193277310925,0.0,0.04,4,0.005,100
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780392156862743,0.0,0.02,8,0.005,100
PTSD,Binary,logeuclid,Gaussian,0.0,0.6779271708683473,0.0,0.01,10,0.005,100
PTSD,Binary,logeuclid,Gaussian,0.0,0.6780952380952381,0.0,0.0,0.5,0.005,105
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782633053221286,0.0,0.02,1,0.005,105
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6782072829131653,0.0,0.01,2,0.005,105
PTSD,Binary,logeuclid,Gaussian,0.0,0.6783193277310925,0.0,0.01,4,0.005,105
PTSD,Binary,logeuclid,Gaussian,0.0013333333333333333,0.6780392156862745,0.0,0.01,8,0.005,105
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782633053221286,0.0,0.03,10,0.005,105
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782633053221289,0.0,0.01,0.5,0.005,110
PTSD,Binary,logeuclid,Gaussian,0.002,0.678263305322129,0.0,0.01,1,0.005,110
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6777591036414564,0.0,0.01,2,0.005,110
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6779271708683473,0.0,0.02,4,0.005,110
PTSD,Binary,logeuclid,Gaussian,0.002,0.6780392156862745,0.0,0.04,8,0.005,110
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6781512605042017,0.0,0.01,10,0.005,110
PTSD,Binary,logeuclid,Gaussian,0.0026666666666666666,0.6780952380952381,0.0,0.0,0.5,0.005,115
PTSD,Binary,logeuclid,Gaussian,0.0026666666666666666,0.6780952380952381,0.0,0.0,1,0.005,115
PTSD,Binary,logeuclid,Gaussian,0.0026666666666666666,0.6780952380952381,0.0,0.03,2,0.005,115
PTSD,Binary,logeuclid,Gaussian,0.002,0.6783753501400559,0.0,0.02,4,0.005,115
PTSD,Binary,logeuclid,Gaussian,0.0026666666666666666,0.6783753501400559,0.0,0.02,8,0.005,115
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.678263305322129,0.0,0.03,10,0.005,115
PTSD,Binary,logeuclid,Gaussian,0.0,0.6777591036414565,0.0,0.01,0.5,0.5,15
PTSD,Binary,logeuclid,Gaussian,0.0,0.6779831932773109,0.0,0.0,1,0.5,15
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6780952380952381,0.0,0.0,2,0.5,15
PTSD,Binary,logeuclid,Gaussian,0.0,0.6782633053221286,0.0,0.01,4,0.5,15
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6779271708683472,0.0,0.01,8,0.5,15
PTSD,Binary,logeuclid,Gaussian,0.0006666666666666666,0.6781512605042018,0.0,0.23,10,0.5,15
